team,player_name,player_type,batting_t20_m,batting_t20_inn,batting_t20_runs,batting_t20_bf,batting_t20_hs,batting_t20_avg,batting_t20_sr,batting_t20_no,batting_t20_4s,batting_t20_6s,batting_t20_50,batting_t20_100,batting_t20_200,bowling_t20_m,bowling_t20_inn,bowling_t20_b,bowling_t20_runs,bowling_t20_wkts,bowling_t20_avg,bowling_t20_econ,bowling_t20_sr,bowling_t20_bbi,bowling_t20_bbm,bowling_t20_5w,bowling_t20_10w,batting_ipl_m,batting_ipl_inn,batting_ipl_runs,batting_ipl_bf,batting_ipl_hs,batting_ipl_avg,batting_ipl_sr,batting_ipl_no,batting_ipl_4s,batting_ipl_6s,batting_ipl_50,batting_ipl_100,batting_ipl_200,bowling_ipl_m,bowling_ipl_inn,bowling_ipl_b,bowling_ipl_runs,bowling_ipl_wkts,bowling_ipl_avg,bowling_ipl_econ,bowling_ipl_sr,bowling_ipl_bbi,bowling_ipl_bbm,bowling_ipl_5w,bowling_ipl_10w,batter,avg_dominance,max_boundary_threat,mean_survival_rate,boundary_ratio,economy_impact,value_index
PBKS,Josh Inglis,WK,29,28.0,706.0,450.0,110.0,30.7,156.89,5.0,67.0,28.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
PBKS,Vyshak Vijaykumar,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,12.0,4.0,14.0,12.0,13.0,7.0,116.67,2.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,249.0,423.0,13.0,32.54,10.19,19.15,3/20,3/20,0.0,0.0,,0.909519470976666,,,0.08333332638888948,1.275760424361097,0.3439401040069411
PBKS,Pravin Dubey,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,4.0,2.0,23.0,33.0,16.0,23.0,69.7,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,66.0,91.0,1.0,91.0,8.27,66.0,1/19,1/19,0.0,0.0,,0.909519470976666,,,0.060606058769513374,0.12091896965913307,0.1
PBKS,Yash Thakur,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,428.0,730.0,25.0,29.2,10.23,17.12,5/30,5/30,1.0,0.0,,0.909519470976666,,,0.0,2.4437925274885117,0.6109481318721279
PBKS,Shreyas Iyer,BAT,51,47.0,1104.0,811.0,74.0,30.67,136.13,11.0,90.0,44.0,8.0,0.0,0.0,51.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0/2,0/2,0.0,0.0,119.0,119.0,3295.0,2537.0,97.0,33.28,129.88,20.0,281.0,127.0,23.0,0.0,0.0,119.0,1.0,6.0,7.0,0.0,0.0,7.0,0.0,0/7,0/7,0.0,0.0,,0.909519470976666,,,0.16081986592005523,0.0,0.1
PBKS,Marcus Stoinis,ALL,74,61.0,1245.0,838.0,78.0,31.92,148.57,22.0,99.0,63.0,5.0,0.0,0.0,74.0,48.0,750.0,1091.0,45.0,24.24,8.73,16.67,4/23,4/23,0.0,0.0,100.0,91.0,1891.0,1343.0,124.0,27.41,140.81,22.0,151.0,93.0,9.0,1.0,0.0,100.0,66.0,857.0,1378.0,43.0,32.05,9.65,19.93,4/15,4/15,0.0,0.0,,0.909519470976666,,,0.18168279956687802,4.455958087465484,0.9
PBKS,Yuzvendra Chahal,BOWL,80,6.0,6.0,13.0,3.0,3.0,46.16,4.0,0.0,0.0,0.0,0.0,0.0,80.0,79.0,1764.0,2409.0,96.0,25.09,8.19,18.38,6/25,6/25,1.0,0.0,164.0,20.0,37.0,86.0,8.0,5.29,43.03,13.0,0.0,0.0,0.0,0.0,0.0,164.0,163.0,3587.0,4713.0,206.0,22.88,7.88,17.41,5/40,5/40,1.0,0.0,,0.909519470976666,,,0.0,10.0,0.9
PBKS,Glenn Maxwell,ALL,116,106.0,2664.0,1719.0,145.0,29.93,154.98,17.0,224.0,137.0,11.0,5.0,0.0,116.0,76.0,985.0,1321.0,43.0,30.72,8.05,22.91,3/10,3/10,0.0,0.0,138.0,132.0,2802.0,1792.0,95.0,24.37,156.37,17.0,235.0,161.0,18.0,0.0,0.0,138.0,83.0,992.0,1368.0,40.0,34.2,8.27,24.8,2/15,2/15,0.0,0.0,,0.909519470976666,,,0.2209821427338269,4.836758786365323,0.9
RCB,Abhinandan Singh,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RCB,Swastik Chikara,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RCB,Mohit Rathee,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,29.0,0.0,0.0,14.5,0.0,0/29,0/29,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RCB,Suyash Sharma,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,354.0,508.0,12.0,42.33,8.61,29.5,3/30,3/30,0.0,0.0,,0.909519470976666,,,0.0,1.393728061123338,0.3484320152808345
RCB,Jacob Bethell,BAT,10,9.0,196.0,133.0,62.0,32.67,147.37,3.0,14.0,11.0,2.0,0.0,0.0,10.0,1.0,18.0,28.0,0.0,0.0,9.33,0.0,0/28,0/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RCB,Rasikh Salam,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,13.0,6.0,40.0,40.0,10.0,8.0,100.0,1.0,5.0,0.0,0.0,0.0,0.0,13.0,13.0,231.0,409.0,10.0,40.9,10.62,23.1,3/34,3/34,0.0,0.0,Rasikh Salam,1.062499588541839,0.499999750000125,0.75000024999975,0.12499999687500009,0.9416194970226464,0.4322798115994374
RCB,Yash Dayal,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,678.0,1074.0,34.0,31.59,9.5,19.94,3/20,3/20,0.0,0.0,Yash Dayal,0.0,0.0,9.99998999939855e-07,0.0,3.5789469916897905,0.8947367479224476
RCB,Manoj Bhandage,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RCB,Nuwan Thushara,BOWL,18,7.0,9.0,17.0,6.0,4.5,52.95,5.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,341.0,435.0,26.0,16.73,7.65,13.12,5/20,5/20,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,156.0,257.0,8.0,32.13,9.88,19.5,3/28,3/28,0.0,0.0,,0.909519470976666,,,0.0,0.8097165172351704,0.2024291293087926
RCB,Romario Shepherd,ALL,53,34.0,537.0,386.0,44.0,26.85,139.12,14.0,25.0,39.0,0.0,0.0,0.0,53.0,49.0,944.0,1542.0,56.0,27.54,9.8,16.86,4/31,4/31,0.0,0.0,10.0,9.0,115.0,63.0,39.0,23.0,182.54,4.0,7.0,10.0,0.0,0.0,0.0,10.0,8.0,126.0,257.0,4.0,64.25,12.24,31.5,2/42,2/42,0.0,0.0,,0.909519470976666,,,0.26984126555807514,0.3267973589217844,0.16265171939786865
RCB,Tim David,BAT,54,48.0,1201.0,745.0,92.0,33.36,161.21,12.0,101.0,65.0,6.0,0.0,0.0,54.0,11.0,164.0,255.0,5.0,51.0,9.33,32.8,1/18,1/18,0.0,0.0,43.0,39.0,751.0,434.0,46.0,31.29,173.05,15.0,44.0,55.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.22811059855274055,0.0,0.1
RCB,Devdutt Padikkal,BAT,2,2.0,38.0,38.0,29.0,19.0,100.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,69.0,69.0,1638.0,1323.0,101.0,24.45,123.81,2.0,175.0,47.0,9.0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.16780045338790592,0.0,0.1
RCB,Krunal Pandya,ALL,19,10.0,124.0,95.0,26.0,24.8,130.53,5.0,8.0,6.0,0.0,0.0,0.0,19.0,19.0,410.0,554.0,15.0,36.93,8.11,27.33,4/36,4/36,0.0,0.0,132.0,114.0,1670.0,1266.0,86.0,21.41,131.92,36.0,146.0,61.0,1.0,0.0,0.0,132.0,122.0,2212.0,2759.0,83.0,33.24,7.48,26.65,4/45,4/45,0.0,0.0,,0.909519470976666,,,0.16350710887558678,10.0,0.9
RCB,Rajat Patidar,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,32.0,29.0,985.0,618.0,112.0,35.18,159.39,1.0,68.0,63.0,9.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.21197410968936228,0.0,0.1
RCB,Jitesh Sharma,WK,9,7.0,100.0,68.0,35.0,14.29,147.06,0.0,11.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,45.0,40.0,818.0,540.0,49.0,23.37,151.49,5.0,61.0,51.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.2074074070233196,0.0,0.1
RCB,Lungi Ngidi,BOWL,43,13.0,41.0,52.0,13.0,8.2,78.85,8.0,4.0,0.0,0.0,0.0,0.0,43.0,43.0,857.0,1320.0,63.0,20.95,9.24,13.6,5/39,5/39,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,324.0,448.0,25.0,17.92,8.3,12.96,4/10,4/10,0.0,0.0,,0.909519470976666,,,0.0,3.0120478298737554,0.7530119574684389
RCB,Philip Salt,WK,43,40.0,1193.0,726.0,119.0,34.09,164.33,5.0,116.0,61.0,5.0,3.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,26.0,26.0,796.0,451.0,89.0,33.17,176.5,2.0,94.0,41.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.29933481086621994,0.0,0.1
RCB,Liam Livingstone,ALL,60,47.0,955.0,641.0,103.0,25.13,148.99,9.0,54.0,59.0,2.0,1.0,0.0,60.0,41.0,576.0,838.0,33.0,25.39,8.73,17.45,3/17,3/17,0.0,0.0,44.0,44.0,1022.0,640.0,94.0,27.62,159.69,7.0,69.0,73.0,7.0,0.0,0.0,44.0,26.0,306.0,461.0,13.0,35.46,9.04,23.54,3/27,3/27,0.0,0.0,,0.909519470976666,,,0.2218749996533203,1.4380529382684806,0.42607573446311625
RCB,Josh Hazlewood,BOWL,52,10.0,29.0,27.0,13.0,9.67,107.41,7.0,2.0,1.0,0.0,0.0,0.0,52.0,52.0,1186.0,1481.0,67.0,22.1,7.49,17.7,4/12,4/12,0.0,0.0,32.0,6.0,19.0,28.0,7.0,0.0,67.86,6.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,716.0,973.0,43.0,22.63,8.15,16.65,4/25,4/25,0.0,0.0,,0.909519470976666,,,0.035714284438775556,5.276072972260986,0.9
RCB,Bhuvneshwar Kumar,BOWL,87,21.0,67.0,94.0,16.0,8.38,71.28,13.0,0.0,0.0,0.0,0.0,0.0,87.0,86.0,1791.0,2079.0,90.0,23.1,6.96,19.9,5/4,5/4,2.0,0.0,180.0,71.0,308.0,334.0,27.0,8.8,92.22,36.0,30.0,3.0,0.0,0.0,0.0,180.0,180.0,4000.0,5046.0,186.0,27.13,7.57,21.51,5/19,5/19,2.0,0.0,,0.909519470976666,,,0.09880239491376529,10.0,0.9
RCB,Swapnil Singh,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,14.0,9.0,51.0,45.0,15.0,10.2,113.34,4.0,3.0,3.0,0.0,0.0,0.0,14.0,14.0,162.0,241.0,7.0,34.43,8.93,23.14,2/28,2/28,0.0,0.0,Swapnil Singh,0.6041662869795084,0.0,0.6250003437496641,0.13333333037037046,0.783874492287291,0.32659356522986016
RCB,Virat Kohli,BAT,125,117.0,4188.0,3056.0,122.0,48.7,137.05,31.0,369.0,124.0,38.0,1.0,0.0,125.0,13.0,152.0,204.0,4.0,51.0,8.05,38.0,1/13,1/13,0.0,0.0,257.0,249.0,8190.0,6193.0,113.0,38.82,132.25,38.0,721.0,280.0,57.0,8.0,0.0,257.0,26.0,251.0,368.0,4.0,92.0,8.8,62.75,2/25,2/25,0.0,0.0,,0.909519470976666,,,0.1616341029934387,0.45454540289256784,0.16212658162117358
RR,Vaibhav Suryavanshi,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RR,Ashok Sharma,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RR,Kwena Maphaka,BOWL,5,3.0,16.0,19.0,12.0,0.0,84.22,3.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,101.0,168.0,3.0,56.0,9.98,33.67,2/39,2/39,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,89.0,1.0,89.0,14.83,36.0,1/23,1/23,0.0,0.0,,0.909519470976666,,,0.0,0.0674308787976481,0.1
RR,Kunal Singh Rathore,WK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
RR,Akash Madhwal,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,13.0,1.0,4.0,5.0,4.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,262.0,424.0,19.0,22.32,9.71,13.79,5/5,5/5,1.0,0.0,,0.909519470976666,,,0.0,1.95674542155042,0.489186355387605
RR,Shubham Dubey,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,7.0,6.0,77.0,45.0,34.0,19.25,171.12,2.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.2444444390123458,0.0,0.1
RR,Yudhvir Singh Charak,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,6.0,4.0,22.0,16.0,14.0,5.5,137.5,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,84.0,142.0,4.0,35.5,10.14,21.0,2/19,2/19,0.0,0.0,,0.909519470976666,,,0.18749998828125072,0.39447727865115595,0.1548693161471642
RR,Maheesh Theekshana,BOWL,60,26.0,66.0,103.0,14.0,3.88,64.08,9.0,4.0,2.0,0.0,0.0,0.0,60.0,60.0,1344.0,1541.0,58.0,26.57,6.88,23.17,3/17,3/17,0.0,0.0,32.0,5.0,15.0,25.0,7.0,7.5,60.0,3.0,0.0,1.0,0.0,0.0,0.0,32.0,32.0,744.0,991.0,31.0,31.97,7.99,24.0,4/33,4/33,0.0,0.0,,0.909519470976666,,,0.03999999840000006,3.8798493266771805,0.9
RR,Dhruv Jurel,WK,4,3.0,12.0,23.0,6.0,4.0,52.18,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,32.0,27.0,471.0,308.0,70.0,24.79,152.93,8.0,41.0,23.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.20779220711755778,0.0,0.1
RR,Kumar Kartikeya,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,14.0,3.0,10.0,13.0,6.0,3.33,76.93,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,252.0,360.0,11.0,32.73,8.57,22.91,2/22,2/22,0.0,0.0,,0.909519470976666,,,0.07692307100591762,1.2835471081041883,0.34396369832782236
RR,Yashasvi Jaiswal,BAT,23,22.0,723.0,440.0,100.0,36.15,164.32,2.0,82.0,38.0,5.0,1.0,0.0,23.0,1.0,6.0,11.0,0.0,0.0,11.0,0.0,0/11,0/11,0.0,0.0,57.0,57.0,1714.0,1151.0,124.0,31.16,148.92,2.0,205.0,71.0,10.0,2.0,0.0,57.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0/6,0/6,0.0,0.0,,0.909519470976666,,,0.23979148545630624,0.0,0.1
RR,FazalHaq Farooqi,BOWL,43,12.0,12.0,19.0,4.0,4.0,63.16,9.0,1.0,0.0,0.0,0.0,0.0,43.0,43.0,922.0,1031.0,54.0,19.09,6.71,17.07,5/9,5/9,1.0,0.0,9.0,2.0,3.0,13.0,2.0,0.0,23.08,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,194.0,314.0,6.0,52.33,9.71,32.33,2/32,2/32,0.0,0.0,,0.909519470976666,,,0.0,0.6179196068053958,0.15447990170134895
RR,Riyan Parag,ALL,9,6.0,106.0,70.0,34.0,17.67,151.43,0.0,3.0,9.0,0.0,0.0,0.0,9.0,5.0,74.0,83.0,4.0,20.75,6.73,18.5,3/5,3/5,0.0,0.0,74.0,63.0,1308.0,952.0,84.0,25.15,137.4,11.0,91.0,71.0,6.0,0.0,0.0,74.0,22.0,199.0,332.0,4.0,83.0,10.01,49.75,1/7,1/7,0.0,0.0,,0.909519470976666,,,0.17016806704814277,0.3996003596802838,0.15095051003451376
RR,Tushar Deshpande,BOWL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,56.0,2.0,28.0,9.33,18.0,1/26,1/26,0.0,0.0,40.0,7.0,27.0,20.0,20.0,13.5,135.0,5.0,2.0,1.0,0.0,0.0,0.0,40.0,40.0,851.0,1392.0,47.0,29.62,9.81,18.11,4/27,4/27,0.0,0.0,,0.909519470976666,,,0.14999999250000037,4.791029073289595,0.9
RR,Jofra Archer,BOWL,34,12.0,82.0,62.0,21.0,11.71,132.26,5.0,6.0,4.0,0.0,0.0,0.0,34.0,34.0,754.0,1002.0,41.0,24.44,7.97,18.39,4/33,4/33,0.0,0.0,45.0,29.0,220.0,142.0,27.0,13.75,154.93,13.0,11.0,16.0,0.0,0.0,0.0,45.0,45.0,1050.0,1348.0,53.0,25.43,7.7,19.81,3/15,3/15,0.0,0.0,,0.909519470976666,,,0.19014084373140253,6.883115989205716,0.9
RR,Wanindu Hasaranga,ALL,79,67.0,712.0,552.0,71.0,13.43,128.99,14.0,71.0,16.0,2.0,0.0,0.0,79.0,77.0,1734.0,2019.0,131.0,15.41,6.99,13.24,4/9,4/9,0.0,0.0,29.0,16.0,80.0,82.0,18.0,6.67,97.57,4.0,7.0,1.0,0.0,0.0,0.0,29.0,29.0,618.0,853.0,41.0,20.8,8.28,15.07,5/18,5/18,1.0,0.0,,0.909519470976666,,,0.09756097441998812,4.951690223225819,0.9
RR,Nitish Rana,ALL,2,2.0,15.0,27.0,9.0,7.5,55.56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,112.0,106.0,2749.0,2015.0,87.0,28.05,136.43,8.0,248.0,137.0,19.0,0.0,0.0,112.0,26.0,192.0,270.0,10.0,27.0,8.44,19.2,2/11,2/11,0.0,0.0,,0.909519470976666,,,0.19106699742378808,1.1848339828395758,0.35352859493703037
RR,Shimron Hetmyer,BAT,62,52.0,942.0,795.0,81.0,20.04,118.5,5.0,63.0,47.0,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,77.0,71.0,1383.0,903.0,75.0,30.73,153.16,26.0,85.0,91.0,5.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.19490586910863136,0.0,0.1
RR,Sandeep Sharma,BOWL,2,1.0,1.0,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,73.0,1.0,73.0,10.43,42.0,1/39,1/39,0.0,0.0,131.0,28.0,60.0,75.0,9.0,10.0,80.0,22.0,4.0,0.0,0.0,0.0,0.0,131.0,131.0,2930.0,3875.0,142.0,27.29,7.94,20.63,5/18,5/18,1.0,0.0,Sandeep Sharma,0.7201145766190085,0.499999750000125,0.9022989281608479,0.053333332622222236,10.0,0.9
RR,Sanju Samson,WK,42,38.0,861.0,565.0,111.0,25.32,152.39,4.0,71.0,49.0,2.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,172.0,168.0,4597.0,3298.0,119.0,30.85,139.39,19.0,372.0,213.0,26.0,3.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.17738023038890838,0.0,0.1
SRH,Aniket Verma,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,5.0,5.0,141.0,77.0,74.0,28.2,183.12,0.0,8.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.25974025636700965,0.0,0.1
SRH,Eshan Malinga,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.0,0.0,0.1
SRH,K Nitish Reddy,ALL,4,3.0,90.0,50.0,74.0,45.0,180.0,1.0,4.0,8.0,1.0,0.0,0.0,4.0,3.0,54.0,71.0,3.0,23.67,7.89,18.0,2/23,2/23,0.0,0.0,20.0,16.0,415.0,306.0,76.0,29.64,135.63,2.0,26.0,23.0,2.0,0.0,0.0,20.0,9.0,109.0,207.0,3.0,69.0,11.39,36.33,2/17,2/17,0.0,0.0,,0.909519470976666,,,0.16013071843094537,0.26338891454004265,0.11388644416429428
SRH,Abhinav Manohar,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,22.0,18.0,237.0,187.0,43.0,13.94,126.74,1.0,21.0,10.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,,0.909519470976666,,,0.16577540018301926,0.0,0.1
